document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,6,85,random,No Link,No Link,-- especially liked the inclusion of 5 (diverse) languages and the comparison against a dedicated word sense disambiguation system,• DeepL,True,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,6,75,llm,Link,No Link,-- especially liked the inclusion of 5 (diverse) languages and the comparison against a dedicated word sense disambiguation system,"In the future, we plan to improve DIBIMT's handling of MISS, widen language coverage and expand the annotations.",False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,6,82,random,Link,No Link,-- especially liked the inclusion of 5 (diverse) languages and the comparison against a dedicated word sense disambiguation system,We include model-specific analyses with perlanguage breakdown of the scores achieved on our benchmark.,False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,8,14,random,Link,No Link,"-- none really, maybe only the sheer amount of material that is almost too much for a conference paper format (given the long appendix, as well)",Building DIBIMT,False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,8,43,llm,Link,Link,"-- none really, maybe only the sheer amount of material that is almost too much for a conference paper format (given the long appendix, as well)",10 A more detailed description of the analysis procedure is provided in the Appendix.,True,True
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,8,50,random,Link,No Link,"-- none really, maybe only the sheer amount of material that is almost too much for a conference paper format (given the long appendix, as well)",Values are reported in Table 5: Frequency Analysis: MFS represents the average percentage of time the model mistakenly translated the target word to a lexicalization belonging to the Most Frequent Sense associated with λ P .,False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,8,84,retriever,Link,No Link,"-- none really, maybe only the sheer amount of material that is almost too much for a conference paper format (given the long appendix, as well)",Everything is detailed in Section 4 of the paper.,False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,9,0,random,Link,No Link,-- ...and maybe that only few annotators have been working on the task without the ability to check for agreements or majority votes,DIBIMT:,False,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,9,26,random,No Link,No Link,-- ...and maybe that only few annotators have been working on the task without the ability to check for agreements or majority votes,"If the same holds true for all languages, the synset passes the test and thus the sentence is retained.",True,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,9,27,llm,Link,Link,-- ...and maybe that only few annotators have been working on the task without the ability to check for agreements or majority votes,Annotating the Dataset,True,True
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,9,39,retriever,Link,Link,-- ...and maybe that only few annotators have been working on the task without the ability to check for agreements or majority votes,We also instruct annotators to mark sentences as,True,True
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,11,86,random,No Link,No Link,-- some of the formal notations introduced in chapter 3 would probably be easier to understand if put in words,• OPUS,True,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,11,87,random,No Link,No Link,-- some of the formal notations introduced in chapter 3 would probably be easier to understand if put in words,• M2M100,True,False
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,12,35,random,Link,Link,-- but I realize that that would make the paper yet longer again,we produce an automatically populated version of our annotated items.,True,True
2451bf980a82f881856251ecbbc2a588b7d2e748af28bcd71cf24c1fd0d54ecc0a2d3d8c7f92afe1ed068e709aad5e98a94f10cb52153f5b9e24c44ef715fb01,12,52,random,No Link,No Link,-- but I realize that that would make the paper yet longer again,Lower is better.,True,False
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,0,random,Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.",Building Multilingual Machine Translation Systems That Serve Arbitrary XY Translations,True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,5,retriever,Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.","To address the issue, this paper discusses how to practically build MNMT systems that serve arbitrary XY translation directions while leveraging multilinguality with the two-stage training strategy of pretraining and finetuning.",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,15,mutual,Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.","In this paper, we propose a two-stage training for complete MNMT systems that serve arbitrary XY translations by 1) pretraining a complete multilingual many-to-many model and 2) finetuning the model to effectively transferring knowledge from the complete multilingual training.",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,54,retriever,Link,No Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.","We validate our proposed approach in an extremely large-scale setting, while briefly touching the following three topics of 1) multi-way multilingual data collection, 2) English-centric vs. multi-centric pretraining for better XY, and 3) a lighter MNMT model that addresses the trade-off issue between performance and latency.",False,False
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,81,random,No Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.",Conclusion,False,False
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,82,llm,Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.",This paper proposes a simple but effective twostage training strategy for MNMT systems that serve arbitrary XY translations.,True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,1,83,llm,Link,Link,"This paper propose a two-stage training for the complete many-to-many Multilingual NMT, where the model is first pretrained on the complete multilingual dataset, then finetuned only with the same target language data.","To support translations across languages, we first pretrain a complete multilingual many-to-many model, then transfer the representations via finetuning the model in a many-to-one multilingual fashion.",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,2,6,llm,Link,Link,"With the proposed training schedule, author reports a significant improvement over both bilingual and pivot-based baselines.","Experimenting in the WMT'21 multilingual translation task, we demonstrate that our systems outperform the conventional baselines of direct bilingual models and pivot translation models for most directions, averagely giving +6.0 and +4.1 BLEU, without the need for architecture change or extra data collection.",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,2,22,mutual,Link,Link,"With the proposed training schedule, author reports a significant improvement over both bilingual and pivot-based baselines.","We assume that  (top) and Task 2 (bottom), with the respective improvement of (Base, BaseFT, Big, BigFT) = (+3.6, +4.7, +5.0, +6.0) and (+2.0, +2.9, +9.2 +3.2, +4.1) against the bilingual baseline (""Bi"") and the pivot translation baslines (""Pivot""). ""Base / Big"" denote our two settings, with the suffix ""FT"" for finetuned systems.",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,2,44,retriever,Link,Link,"With the proposed training schedule, author reports a significant improvement over both bilingual and pivot-based baselines.","Baselines For system comparison, we build two different baselines: 1) a direct bilingual system and 2) a pivot translation system via English (only applicable for non-English XY evaluation).",True,True
6666ff9aa9f0e507dde28de61fe9d051463456cab0a8a74228c85f766696594713932397fdc416011b2a091d2b8af6a5dfed284d270849bbb449d997fbfa7f5a,2,56,random,No Link,No Link,"With the proposed training schedule, author reports a significant improvement over both bilingual and pivot-based baselines.","From these English-centric data, we extract a multi-way multilingual XY data, by aligning EX and EY data via pivoting English.",True,False
